sequence,source_index,source_time_s,replay_cycle,capture_s,output_s,processing_ms,frame_age_ms,core_ms,distance_render_ms,depth_age_ms,depth_valid,depth_status,edge_pixels,valid_depth_edge_pixels
2473,73,7.300000000000001,20,215712.7922024,215712.8163282,23.513899999670684,24.125799973262474,19.880900013959035,2.2844999912194908,0.0,True,ok,4287,4287
2474,74,7.4,20,215712.8255315,215712.8506187,24.061600008280948,25.087199988774955,20.61040000990033,2.0917000074405223,0.0,True,ok,4455,4455
2475,75,7.5,20,215712.859044,215712.8868391,27.311400015605614,27.79510000254959,21.513899991987273,4.27440000930801,0.0,True,ok,4560,4560
2476,76,7.6000000000000005,20,215712.8926115,215712.9197138,26.567099994281307,27.102299995021895,22.577399999136105,2.2763999877497554,0.0,True,ok,4662,4662
2477,77,7.7,20,215712.9259375,215712.950998,24.601199984317645,25.060499989194795,21.141700010048226,2.0693999831564724,0.0,True,ok,4381,4381
2478,78,7.800000000000001,20,215712.9592208,215712.9831212,23.45099998638034,23.900400003185496,19.92300001438707,2.1866000024601817,0.0,True,ok,4350,4350
2479,79,7.9,20,215712.9923944,215713.0191274,26.061100012157112,26.733000006061047,20.111899997573346,4.096299991942942,0.0,True,ok,4058,4058
2480,80,8.0,20,215713.025916,215713.0500864,23.65099999587983,24.170399992726743,19.884199980879202,2.0986000017728657,0.0,True,ok,4074,4074
2481,81,8.1,20,215713.05902,215713.0839733,24.448400014080107,24.95330001693219,21.0922000114806,2.028599992627278,0.0,True,ok,4079,4079
2482,82,8.200000000000001,20,215713.0923842,215713.1171928,24.191200005589053,24.808600021060556,20.701400004327297,2.084200008539483,0.0,True,ok,4288,4288
2483,83,8.3,20,215713.1257616,215713.1510699,24.58549998118542,25.308299984317273,20.409099990502,2.8058999741915613,0.0,True,ok,4269,4269
2484,84,8.4,20,215713.1592268,215713.1856234,25.76799999224022,26.396600005682558,21.04739999049343,2.7608000091277063,0.0,True,ok,3996,3996
2485,85,8.5,20,215713.1922908,215713.2177932,24.909300002036616,25.502399977995083,21.127000014530495,2.407299994956702,0.0,True,ok,4318,4318
2486,86,8.6,20,215713.2254837,215713.2533646,27.404099993873388,27.88090001558885,21.164400008274242,4.758499999297783,0.0,True,ok,4410,4410
2487,87,8.700000000000001,20,215713.259113,215713.286645,27.079999999841675,27.531999978236854,23.528999998234212,2.1871000062674284,0.0,True,ok,4345,4345
2488,88,8.8,20,215713.2924594,215713.3176696,24.541699996916577,25.210199994035065,21.076200006064028,2.1124999911990017,0.0,True,ok,3995,3995
2489,89,8.9,20,215713.3258248,215713.3506056,24.20499999425374,24.780799984000623,20.785900007467717,2.0440999942366034,0.0,True,ok,4114,4114
2490,90,9.0,20,215713.3591818,215713.3877409,27.821900002891198,28.559099999256432,23.66429998073727,2.785699995001778,0.0,True,ok,4407,4407
2491,91,9.1,20,215713.3921535,215713.4211936,28.403200005413964,29.040099994745106,21.907700021984056,4.459399991901591,0.0,True,ok,4504,4504
2492,92,9.200000000000001,20,215713.4258896,215713.4519704,25.62579998630099,26.08079998753965,21.595500002149493,2.2678999812342227,0.0,True,ok,4602,4602
2493,93,9.3,20,215713.4587855,215713.4831671,23.7720999866724,24.381600000197068,19.919099984690547,2.3327000089921057,0.0,True,ok,4719,4719
2494,94,9.4,20,215713.4920591,215713.5161775,23.59289999003522,24.118399975122884,19.852400000672787,2.3160000273492187,0.0,True,ok,4623,4623
2495,95,9.5,20,215713.5258742,215713.5512289,24.725399998715147,25.35470001748763,20.359799993457273,2.834999992046505,0.0,True,ok,4555,4555
2496,96,9.600000000000001,20,215713.5592684,215713.5844762,24.626700003864244,25.20780000486411,20.9084999805782,2.3499999952036887,0.0,True,ok,4902,4902
2497,97,9.700000000000001,20,215713.5925921,215713.6180568,25.011800025822595,25.464700011070818,21.44630000111647,2.2142999805510044,0.0,True,ok,4793,4793
2498,98,9.8,20,215713.6257582,215713.6503022,24.075099994661286,24.54399998532608,20.315500005381182,2.293099998496473,0.0,True,ok,4857,4857
2499,99,9.9,20,215713.659078,215713.6883519,28.527699992991984,29.273899999679998,22.316799993859604,3.5404999798629433,0.0,True,ok,4985,4985
2500,100,10.0,20,215713.6922057,215713.72584,33.07340000174008,33.63429999444634,27.656599995680153,3.6487999896053225,0.0,True,ok,4973,4973
2501,101,10.100000000000001,20,215713.7256319,215713.7536892,27.452100010123104,28.05730002000928,23.91010001883842,2.1194000146351755,0.0,True,ok,4507,4507
2502,102,10.200000000000001,20,215713.7592716,215713.7835775,23.75429999665357,24.30590000585653,19.909199996618554,2.2709000040777028,0.0,True,ok,4834,4834
2503,103,10.3,20,215713.7921464,215713.8200653,27.395900018746033,27.918900013901293,23.07920000748709,2.6790999982040375,0.0,True,ok,4943,4943
2504,104,10.4,20,215713.8257711,215713.8543391,27.70010000676848,28.568000008817762,24.246799992397428,1.9890000112354755,0.0,True,ok,5082,5082
2505,105,10.5,20,215713.8591105,215713.8855543,25.968600006308407,26.44380001584068,22.16309998766519,2.3643000167794526,0.0,True,ok,4986,4986
2506,106,10.600000000000001,20,215713.8922066,215713.9162999,23.491200001444668,24.093300016829744,20.071000006282702,1.9890999828930944,0.0,True,ok,5037,5037
2507,107,10.700000000000001,20,215713.9254914,215713.9522094,26.220800005830824,26.71800000825897,21.23119999305345,3.187700000125915,0.0,True,ok,5162,5162
2508,108,10.8,20,215713.9590027,215713.9844347,24.829799978761002,25.431999994907528,21.062799991341308,2.349400019738823,0.0,True,ok,4884,4884
2509,109,10.9,20,215713.9923357,215714.0167906,23.87599999201484,24.454900005366653,20.224399981088936,2.1542000176850706,0.0,True,ok,4890,4890
2510,110,11.0,20,215714.025649,215714.0501463,23.92939999117516,24.497300008079037,20.148900017375126,2.3876999912317842,0.0,True,ok,4848,4848
2511,111,11.100000000000001,20,215714.0592004,215714.0902216,30.437399982474744,31.021200004033744,26.875999988988042,2.185499994084239,0.0,True,ok,5030,5030
2512,112,11.200000000000001,20,215714.0922382,215714.1175961,24.89369999966584,25.357899983646348,21.426599996630102,2.024800021899864,0.0,True,ok,5114,5114
2513,113,11.3,20,215714.1258551,215714.1591499,32.39959999336861,33.29479999956675,28.13550000428222,2.522599999792874,0.0,True,ok,5293,5293
2514,114,11.4,20,215714.1587129,215714.1836864,24.479900021106005,24.973499996121973,20.569799991790205,2.3802000214345753,0.0,True,ok,5423,5423
2515,115,11.5,20,215714.1926044,215714.2209514,27.63629998662509,28.346999984933063,23.10859999852255,2.74239998543635,0.0,True,ok,5340,5340
2516,116,11.600000000000001,20,215714.2256038,215714.2508804,24.669400008860976,25.276600004872307,20.87440001196228,2.228800003649667,0.0,True,ok,5279,5279
2517,117,11.700000000000001,20,215714.2587953,215714.2858864,26.63040001061745,27.09109999705106,21.465999976499006,2.9267999925650656,0.0,True,ok,5498,5498
2518,118,11.8,20,215714.2924784,215714.3176606,24.747599993133917,25.182200013659894,20.841399993514642,2.210000006016344,0.0,True,ok,5517,5517
2519,119,11.9,20,215714.3256602,215714.3504163,24.28499999223277,24.75609999964945,20.457299979170784,2.329700015252456,0.0,True,ok,5266,5266
2520,0,0.0,21,215714.3618215,215714.3864464,23.985099978744984,24.624899990158156,20.31000002170913,2.2683999850414693,0.0,True,ok,4708,4708
2521,1,0.1,21,215714.3921937,215714.4180432,25.173300004098564,25.84950000164099,21.56470000045374,2.153899986296892,0.0,True,ok,4681,4681
2522,2,0.2,21,215714.4259017,215714.4529349,26.477200008230284,27.03320002183318,22.76490000076592,2.1015000238548964,0.0,True,ok,4360,4360
2523,3,0.30000000000000004,21,215714.4592097,215714.4876361,27.7817000169307,28.426400007447228,24.181799992220476,2.196599991293624,0.0,True,ok,4532,4532
2524,4,0.4,21,215714.4925544,215714.5198997,26.89269999973476,27.345300011802465,23.49219997995533,1.984699978493154,0.0,True,ok,4533,4533
2525,5,0.5,21,215714.5259424,215714.5528874,26.46439999807626,26.944999990519136,22.775799996452406,2.2947000106796622,0.0,True,ok,4334,4334
2526,6,0.6000000000000001,21,215714.5588116,215714.5843316,25.04509998834692,25.519999995594844,21.452899993164465,2.1855999948456883,0.0,True,ok,4462,4462
2527,7,0.7000000000000001,21,215714.5923469,215714.6176131,24.838500015903264,25.266200012993068,21.245900017675012,2.1738999930676073,0.0,True,ok,4479,4479
2528,8,0.8,21,215714.625775,215714.6529353,26.68969999649562,27.160300000105053,23.06390000740066,2.11569998646155,0.0,True,ok,4534,4534
2529,9,0.9,21,215714.6592631,215714.6858559,25.903300003847107,26.592799986246973,22.16329998918809,2.156800008378923,0.0,True,ok,4491,4491
2530,10,1.0,21,215714.6920743,215714.7177161,25.02280002227053,25.641800020821393,21.084000007249415,2.34100001398474,0.0,True,ok,4600,4600
2531,11,1.1,21,215714.725562,215714.752525,26.389999984530732,26.962999982060865,22.575499984668568,2.1186999802011997,0.0,True,ok,4781,4781
2532,12,1.2000000000000002,21,215714.7588022,215714.7847729,25.331299984827638,25.970699993195012,21.556699997745454,2.1995999850332737,0.0,True,ok,5044,5044
2533,13,1.3,21,215714.7923679,215714.8183353,25.32779998728074,25.967399997171015,21.41059999121353,2.3819999769330025,0.0,True,ok,4620,4620
2534,14,1.4000000000000001,21,215714.8258468,215714.8508663,24.4269999966491,25.019499997142702,20.554799993988127,2.211099985288456,0.0,True,ok,4785,4785
2535,15,1.5,21,215714.8589839,215714.883557,23.962999985087663,24.573100003181025,20.33650001976639,2.1272999874781817,0.0,True,ok,5045,5045
2536,16,1.6,21,215714.8920679,215714.9246779,32.14210001169704,32.61000002385117,28.247400012332946,2.316500002052635,0.0,True,ok,5382,5382
2537,17,1.7000000000000002,21,215714.9260036,215714.9528851,26.262500003213063,26.881500001763925,21.871900011319667,2.8703999996650964,0.0,True,ok,5312,5312
2538,18,1.8,21,215714.9591801,215714.9828711,23.17519998177886,23.69099998031743,19.48630000697449,2.0237999851815403,0.0,True,ok,5363,5363
2539,19,1.9000000000000001,21,215714.9924543,215715.0187009,25.226600002497435,26.24659999855794,21.063399995910004,2.549400000134483,0.0,True,ok,5455,5455
2540,20,2.0,21,215715.0258274,215715.0566903,29.66890000971034,30.862899991916493,25.568700017174706,2.5295999948866665,0.0,True,ok,5508,5508
2541,21,2.1,21,215715.0588382,215715.0841396,24.836500000674278,25.30139998998493,21.014700003433973,2.134700014721602,0.0,True,ok,5300,5300
2542,22,2.2,21,215715.0921686,215715.1219128,29.260700015584007,29.744200001005083,24.866499996278435,2.817700005834922,0.0,True,ok,5384,5384
2543,23,2.3000000000000003,21,215715.1257253,215715.151313,25.07190001779236,25.587700016330928,21.113499999046326,2.360500016948208,0.0,True,ok,5355,5355
2544,24,2.4000000000000004,21,215715.1592095,215715.184127,24.4300999911502,24.91749997716397,20.756800018716604,2.1983000042382628,0.0,True,ok,5072,5072
2545,25,2.5,21,215715.1922021,215715.2222737,28.932299988809973,30.071599991060793,24.216099991463125,2.551500016124919,0.0,True,ok,4851,4851
2546,26,2.6,21,215715.2258637,215715.2505237,24.060199997620657,24.6599999954924,19.431499997153878,3.1267000013031065,0.0,True,ok,4933,4933
2547,27,2.7,21,215715.258987,215715.2845808,24.967100005596876,25.593800004571676,21.394999988842756,2.1197999885771424,0.0,True,ok,4889,4889
2548,28,2.8000000000000003,21,215715.2922945,215715.3172229,24.322699988260865,24.928400001954287,20.24300000630319,2.416800009086728,0.0,True,ok,4508,4508
2549,29,2.9000000000000004,21,215715.3257994,215715.3498923,23.493199987569824,24.092900013783947,19.903400010662153,2.152899978682399,0.0,True,ok,4516,4516
2550,30,3.0,21,215715.359146,215715.3837393,23.949700000230223,24.59330001147464,20.433800003957003,2.1086999913677573,0.0,True,ok,4326,4326
2551,31,3.1,21,215715.3925563,215715.4167025,23.53499998571351,24.146199983078986,19.98529999400489,2.135699993232265,0.0,True,ok,4407,4407
2552,32,3.2,21,215715.4259151,215715.4513968,25.045999995199963,25.481699994998053,20.93500000773929,2.539599983720109,0.0,True,ok,4113,4113
2553,33,3.3000000000000003,21,215715.4591827,215715.4845231,24.692100007086992,25.340399995911866,21.123499987879768,2.1407000022009015,0.0,True,ok,4211,4211
2554,34,3.4000000000000004,21,215715.4926083,215715.517544,24.090599996270612,24.935699999332428,20.547699998132885,2.1940000005997717,0.0,True,ok,4198,4198
2555,35,3.5,21,215715.5255595,215715.5506362,24.38580000307411,25.076699996134266,20.810999994864687,2.1955999836791307,0.0,True,ok,4125,4125
2556,36,3.6,21,215715.5588575,215715.5840544,24.752600002102554,25.196900009177625,21.19280002079904,2.240999980131164,0.0,True,ok,4267,4267
2557,37,3.7,21,215715.5922103,215715.6188898,26.07480000006035,26.67950000613928,22.624399978667498,2.1283999958541244,0.0,True,ok,3805,3805
2558,38,3.8000000000000003,21,215715.6257296,215715.649903,23.562900023534894,24.173400015570223,19.869400013703853,2.3539999965578318,0.0,True,ok,3921,3921
2559,39,3.9000000000000004,21,215715.6590776,215715.6831261,23.547599994344637,24.048499995842576,19.784600008279085,2.354900003410876,33.34799999720417,True,ok,3864,3864
2560,40,4.0,21,215715.6923886,215715.7168722,23.953800002345815,24.48359999107197,20.211700000800192,2.3450999869965017,0.0,True,ok,3828,3828
2561,41,4.1000000000000005,21,215715.7258393,215715.7500239,23.552300001028925,24.184600013541058,20.00330001465045,2.2031999833416194,0.0,True,ok,3659,3659
2562,42,4.2,21,215715.7588632,215715.7838854,24.048999999649823,25.022199988598004,20.426200004294515,2.3196999973151833,0.0,True,ok,3989,3989
2563,43,4.3,21,215715.7923689,215715.8171754,24.246100016171113,24.80650000507012,19.603700027801096,3.283099998952821,0.0,True,ok,4294,4294
2564,44,4.4,21,215715.8260639,215715.8505995,24.01540000573732,24.53560000867583,20.062800002051517,2.5599999935366213,0.0,True,ok,4623,4623
2565,45,4.5,21,215715.8590522,215715.8853713,25.83790000062436,26.31910002673976,21.979199984343722,2.442099998006597,0.0,True,ok,4708,4708
2566,46,4.6000000000000005,21,215715.8925769,215715.9168923,23.728700005449355,24.315400019986555,19.96879998478107,2.12309998460114,0.0,True,ok,4834,4834
2567,47,4.7,21,215715.9256383,215715.9511059,24.808799993479624,25.467600004049018,20.907300000544637,2.277100022183731,0.0,True,ok,4677,4677
2568,48,4.800000000000001,21,215715.9590222,215715.9836816,24.189699994167313,24.659399990923703,20.64940001582727,2.1847000170964748,0.0,True,ok,4591,4591
2569,49,4.9,21,215715.9923188,215716.0170469,24.069200007943437,24.72809999017045,20.672399987233803,2.003900008276105,0.0,True,ok,4442,4442
2570,50,5.0,21,215716.0258235,215716.0509167,24.48970000841655,25.093200005358085,20.77050000661984,2.3104000138118863,0.0,True,ok,4408,4408
2571,51,5.1000000000000005,21,215716.0591812,215716.0852184,25.368800008436665,26.037200004793704,20.92779998201877,2.2829999797977507,0.0,True,ok,4418,4418
2572,52,5.2,21,215716.0925408,215716.1178624,24.876499985111877,25.321599998278543,21.42860001185909,2.1095999982208014,0.0,True,ok,4600,4600
2573,53,5.300000000000001,21,215716.125543,215716.1502679,24.24339999561198,24.7248999949079,20.805400010431185,2.0986000017728657,0.0,True,ok,4489,4489
2574,54,5.4,21,215716.1591324,215716.1855647,25.801299983868375,26.432299986481667,20.561299985274673,3.7293999921530485,0.0,True,ok,4625,4625
2575,55,5.5,21,215716.1924945,215716.2184302,25.35480001824908,25.93570001772605,21.703000005800277,2.3006000265013427,0.0,True,ok,4379,4379
2576,56,5.6000000000000005,21,215716.2255894,215716.2532668,27.04389998689294,27.677399979438633,21.408200002042577,2.3385999957099557,0.0,True,ok,4212,4212
2577,57,5.7,21,215716.2589361,215716.2848753,25.51500001573004,25.939200015272945,21.39149999129586,2.811700018355623,0.0,True,ok,4229,4229
2578,58,5.800000000000001,21,215716.2925072,215716.3183023,25.249099999200553,25.795099994866177,21.543300012126565,2.302900014910847,0.0,True,ok,4294,4294
2579,59,5.9,21,215716.3259297,215716.3524079,25.988400011556223,26.478200015844777,22.22129999427125,2.337799989618361,0.0,True,ok,4337,4337
2580,60,6.0,21,215716.359056,215716.3832736,23.21220000158064,24.217600002884865,19.638099998701364,2.231399994343519,0.0,True,ok,4334,4334
2581,61,6.1000000000000005,21,215716.3921816,215716.4184817,25.82860001712106,26.30009999847971,22.204200009582564,2.280400018207729,0.0,True,ok,4169,4169
2582,62,6.2,21,215716.425959,215716.4506741,24.058699986198917,24.715100007597357,20.654299994930625,2.051500021480024,0.0,True,ok,4172,4172
2583,63,6.300000000000001,21,215716.4591359,215716.4833856,23.672100011026487,24.24970001447946,20.042299991473556,2.285800001118332,0.0,True,ok,4147,4147
2584,64,6.4,21,215716.4924845,215716.5173701,24.413199978880584,24.885599996196106,20.557699986966327,2.3056000063661486,0.0,True,ok,4178,4178
2585,65,6.5,21,215716.5255354,215716.5518988,25.873700011288747,26.363400014815852,22.472399985417724,2.0329000253695995,0.0,True,ok,4169,4169
2586,66,6.6000000000000005,21,215716.5591186,215716.5850664,25.112600007560104,25.947799993446097,21.45820000441745,2.316599973710254,0.0,True,ok,4168,4168
2587,67,6.7,21,215716.5925455,215716.6173542,24.34889998403378,24.808699992718175,20.907800004351884,2.07570000202395,0.0,True,ok,4086,4086
2588,68,6.800000000000001,21,215716.6256474,215716.6513544,25.028100004419684,25.706999993417412,20.870900014415383,2.6615000097081065,0.0,True,ok,4379,4379
2589,69,6.9,21,215716.6588938,215716.6831422,23.525800002971664,24.248400004580617,20.006400009151548,2.1305000118445605,0.0,True,ok,4282,4282
2590,70,7.0,21,215716.6922307,215716.7174212,24.70560002257116,25.19050001865253,21.13639999879524,2.1906000038143247,0.0,True,ok,4247,4247
2591,71,7.1000000000000005,21,215716.7257956,215716.7507679,24.325500009581447,24.97229998698458,20.756200014147907,2.0725999784190208,0.0,True,ok,4354,4354
2592,72,7.2,21,215716.758897,215716.7827098,23.33369999541901,23.812800005543977,19.735399982891977,2.149899984942749,0.0,True,ok,4628,4628
2593,73,7.300000000000001,21,215716.792268,215716.8175584,24.664600001415238,25.290400022640824,21.18849998805672,2.126600011251867,0.0,True,ok,4287,4287
2594,74,7.4,21,215716.8258257,215716.8550618,28.62749999621883,29.236099973786622,25.260499998694286,1.9870999967679381,0.0,True,ok,4455,4455
2595,75,7.5,21,215716.8589414,215716.8862298,26.68650000123307,27.28840001509525,23.07029999792576,2.233599981991574,0.0,True,ok,4560,4560
2596,76,7.6000000000000005,21,215716.8927217,215716.9173818,23.599900014232844,24.66010002535768,20.033099979627877,2.1826999727636576,0.0,True,ok,4662,4662
2597,77,7.7,21,215716.9258676,215716.951739,24.739400018006563,25.871400022879243,21.148900006664917,2.218300011008978,0.0,True,ok,4381,4381
2598,78,7.800000000000001,21,215716.9588774,215716.9840916,24.72230000421405,25.214199995389208,21.31300000473857,2.039800019701943,0.0,True,ok,4350,4350
2599,79,7.9,21,215716.9923478,215717.0166193,23.634100012714043,24.27150000585243,20.10240001254715,2.1795000066049397,0.0,True,ok,4058,4058
2600,80,8.0,21,215717.0256528,215717.0504157,24.150600016582757,24.762900022324175,20.380100002512336,2.4139999877661467,0.0,True,ok,4074,4074
2601,81,8.1,21,215717.0591667,215717.0853287,25.665099994512275,26.16199999465607,20.93940001213923,3.434499987633899,0.0,True,ok,4079,4079
2602,82,8.200000000000001,21,215717.0923099,215717.1173606,24.514200020348653,25.050700001884252,20.882200013147667,2.0933999912813306,0.0,True,ok,4288,4288
2603,83,8.3,21,215717.1260039,215717.1524763,24.738899985095486,26.472400000784546,21.301999979186803,2.0970999903511256,0.0,True,ok,4269,4269
2604,84,8.4,21,215717.1588999,215717.1836439,24.291900015668944,24.74399999482557,20.868899999186397,2.128100022673607,0.0,True,ok,3996,3996
2605,85,8.5,21,215717.1925356,215717.2172174,23.657899990212172,24.68179998686537,20.01650002785027,2.319899998838082,33.63570000510663,True,ok,4318,4318
2606,86,8.6,21,215717.225411,215717.2505354,24.716499989153817,25.124400010099635,21.11739999963902,2.1130999957676977,0.0,True,ok,4410,4410
2607,87,8.700000000000001,21,215717.259212,215717.2873091,27.608700009295717,28.09710000292398,24.203800014220178,2.0388000120874494,0.0,True,ok,4345,4345
2608,88,8.8,21,215717.2922265,215717.3174379,24.711100006243214,25.211400003172457,21.40019999933429,1.9955000025220215,0.0,True,ok,3995,3995
2609,89,8.9,21,215717.3258426,215717.3508551,24.55460000783205,25.01250000204891,21.086599997943267,2.151900000171736,0.0,True,ok,4114,4114
2610,90,9.0,21,215717.3588149,215717.3863629,26.881800004048273,27.547999983653426,21.857699990505353,3.6958999990019947,0.0,True,ok,4407,4407
2611,91,9.1,21,215717.3921251,215717.4166171,23.929800023324788,24.491999996826053,20.24289997643791,2.3013000027276576,0.0,True,ok,4504,4504
2612,92,9.200000000000001,21,215717.425731,215717.4499401,23.533100000349805,24.209099996369332,19.975500006694347,2.203800017014146,0.0,True,ok,4602,4602
2613,93,9.3,21,215717.4588559,215717.483991,24.5324999850709,25.13509997515939,20.366799988551065,2.3388999979943037,0.0,True,ok,4719,4719
2614,94,9.4,21,215717.4922102,215717.5189655,26.287799992132932,26.755300001241267,21.04319998761639,3.897499991580844,0.0,True,ok,4623,4623
2615,95,9.5,21,215717.5257413,215717.5523166,25.988499983213842,26.57529999851249,22.081500006606802,2.5499000039417297,0.0,True,ok,4555,4555
2616,96,9.600000000000001,21,215717.5589562,215717.5848216,25.40959999896586,25.865400006296113,21.457800001371652,2.5033999991137534,0.0,True,ok,4902,4902
2617,97,9.700000000000001,21,215717.592225,215717.6219802,29.30289998766966,29.75519999745302,25.906499999109656,2.0582000142894685,0.0,True,ok,4793,4793
2618,98,9.8,21,215717.6260052,215717.6520896,25.130299996817484,26.084399985847995,21.67729998473078,2.074399992125109,0.0,True,ok,4857,4857
2619,99,9.9,21,215717.6589515,215717.6840414,24.435500003164634,25.089900009334087,21.053100004792213,2.0468999864533544,0.0,True,ok,4985,4985
2620,100,10.0,21,215717.6926086,215717.7179194,24.841299979016185,25.310800003353506,21.464499994181097,2.079600002616644,0.0,True,ok,4973,4973
2621,101,10.100000000000001,21,215717.7256373,215717.7513453,25.140899990219623,25.708000001031905,21.516699984204024,2.0426999835763127,0.0,True,ok,4507,4507
2622,102,10.200000000000001,21,215717.7591189,215717.7848691,25.287399999797344,25.75020000222139,21.557000000029802,2.386399981332943,0.0,True,ok,4834,4834
2623,103,10.3,21,215717.7921016,215717.8170234,24.32340002269484,24.921800009906292,20.928100013406947,2.065500011667609,0.0,True,ok,4943,4943
2624,104,10.4,21,215717.8257432,215717.8499083,23.677999997744337,24.16510001057759,20.190599985653535,2.1699999924749136,0.0,True,ok,5082,5082
2625,105,10.5,21,215717.8591664,215717.8893881,29.55080001265742,30.22169999894686,26.079500006744638,2.196700021158904,0.0,True,ok,4986,4986
2626,106,10.600000000000001,21,215717.8925174,215717.9171233,23.982299986528233,24.605899991001934,20.662800001446158,2.0101999980397522,0.0,True,ok,5037,5037
2627,107,10.700000000000001,21,215717.9257525,215717.9514744,25.112100003752857,25.72189999045804,20.878300012554973,2.8049999964423478,0.0,True,ok,5162,5162
2628,108,10.8,21,215717.9590716,215717.9848663,25.1873999950476,25.79469999182038,20.815899973968044,3.086599987000227,0.0,True,ok,4884,4884
2629,109,10.9,21,215717.9923758,215718.0181619,25.327599985757843,25.786099984543398,21.978900011163205,2.0500999817159027,0.0,True,ok,4890,4890
2630,110,11.0,21,215718.0258953,215718.0509728,24.459100008243695,25.07750000222586,20.90390000375919,2.290300006279722,0.0,True,ok,4848,4848
2631,111,11.100000000000001,21,215718.0592549,215718.0837419,23.898699990240857,24.486999987857416,20.501599996350706,2.1173999994061887,0.0,True,ok,5030,5030
2632,112,11.200000000000001,21,215718.0925041,215718.1168148,23.613200028194115,24.310700013302267,20.211499999277294,2.083300001686439,0.0,True,ok,5114,5114
2633,113,11.3,21,215718.1256713,215718.1529568,26.269200025126338,27.28550002211705,19.98110002023168,3.2500999805051833,0.0,True,ok,5293,5293
2634,114,11.4,21,215718.1589303,215718.1835241,23.386499990010634,24.593799986178055,19.74810002138838,2.315599995199591,0.0,True,ok,5423,5423
2635,115,11.5,21,215718.1924008,215718.2181361,25.080999999772757,25.73530000518076,20.58370001032017,3.0617000011261553,0.0,True,ok,5340,5340
2636,116,11.600000000000001,21,215718.2255889,215718.2503917,24.235700024291873,24.802800006000325,20.270500011974946,2.288700023200363,0.0,True,ok,5279,5279
2637,117,11.700000000000001,21,215718.2591406,215718.2844184,24.692000006325543,25.27779998490587,21.11420000437647,2.2093000006861985,0.0,True,ok,5498,5498
2638,118,11.8,21,215718.29223,215718.3171438,24.3276999972295,24.913800007198006,20.679100009147078,2.3206000041682273,0.0,True,ok,5517,5517
2639,119,11.9,21,215718.3255757,215718.3498798,23.729899985482916,24.30409999215044,20.18829999724403,2.2597999777644873,0.0,True,ok,5266,5266
2640,0,0.0,22,215718.3617454,215718.3854925,23.20029999827966,23.74710000003688,19.72149999346584,2.2569000138901174,0.0,True,ok,4708,4708
2641,1,0.1,22,215718.3927113,215718.4164424,23.217699985252693,23.73109999462031,19.698599993716925,2.1929999929852784,0.0,True,ok,4681,4681
2642,2,0.2,22,215718.4256217,215718.4492822,23.198499984573573,23.660499980906025,19.84620001167059,2.067900000838563,0.0,True,ok,4360,4360
2643,3,0.30000000000000004,22,215718.4589342,215718.4840659,24.650500010466203,25.131700007477775,20.04740000120364,2.3899999796412885,0.0,True,ok,4532,4532
2644,4,0.4,22,215718.4924939,215718.516895,23.935900011565536,24.401100003160536,20.346500008599833,2.285399998072535,0.0,True,ok,4533,4533
2645,5,0.5,22,215718.525537,215718.5505422,24.534500000299886,25.00520000467077,20.61640002648346,2.502099989214912,0.0,True,ok,4334,4334
2646,6,0.6000000000000001,22,215718.5590348,215718.5843859,24.871200002962723,25.351099990075454,21.422899997560307,2.161899989005178,0.0,True,ok,4462,4462
2647,7,0.7000000000000001,22,215718.5928926,215718.6201877,26.742599991848692,27.295100007904693,23.309599986532703,2.1420999837573618,0.0,True,ok,4479,4479
2648,8,0.8,22,215718.6259502,215718.6509419,24.210400006268173,24.99170001829043,20.775999990291893,2.116299991030246,0.0,True,ok,4534,4534
2649,9,0.9,22,215718.6589564,215718.6848351,24.62260000174865,25.878699991153553,21.15579997189343,2.163900004234165,0.0,True,ok,4491,4491
2650,10,1.0,22,215718.6923029,215718.7170204,24.22430002479814,24.71750002587214,20.676100015407428,2.2410000092349946,0.0,True,ok,4600,4600
2651,11,1.1,22,215718.725442,215718.7556912,29.80119999847375,30.249200004618615,26.386599987745285,2.1087000204715878,0.0,True,ok,4781,4781
2652,12,1.2000000000000002,22,215718.7588964,215718.7843641,24.98849999392405,25.467700004810467,19.569800002500415,2.914599986979738,0.0,True,ok,5044,5044
2653,13,1.3,22,215718.7921543,215718.8187381,25.977899989811704,26.583800005028024,22.48349998262711,2.191000006860122,0.0,True,ok,4620,4620
2654,14,1.4000000000000001,22,215718.8258311,215718.8500431,23.452000023098662,24.212000018451363,19.78110001073219,2.334399992832914,0.0,True,ok,4785,4785
2655,15,1.5,22,215718.8594708,215718.8850527,24.94410000508651,25.581900001270697,20.1056000078097,3.519000019878149,0.0,True,ok,5045,5045
2656,16,1.6,22,215718.8921732,215718.9172221,24.4700999755878,25.048899988178164,20.735900005092844,2.356299984967336,0.0,True,ok,5382,5382
2657,17,1.7000000000000002,22,215718.9255755,215718.9494738,23.45700000296347,23.89829998719506,19.93350000702776,2.185799996368587,0.0,True,ok,5312,5312
2658,18,1.8,22,215718.9589254,215718.9837279,23.53529998799786,24.802500003715977,19.874999998137355,2.3187999904621392,0.0,True,ok,5363,5363
2659,19,1.9000000000000001,22,215718.9924273,215719.0182279,25.150900008156896,25.80060000764206,21.605400019325316,2.1847999887540936,0.0,True,ok,5455,5455
