sequence,source_index,source_time_s,replay_cycle,capture_s,output_s,processing_ms,frame_age_ms,core_ms,distance_render_ms,depth_age_ms,depth_valid,depth_status,edge_pixels,valid_depth_edge_pixels
2859,99,9.9,23,215417.3187913,215417.3276091,8.091399999102578,8.817800000542775,4.720099997939542,2.049500006251037,0.0,True,ok,4985,4985
2860,100,10.0,23,215417.351968,215417.3604446,7.797900005243719,8.476599992718548,4.387499997392297,2.0801000064238906,0.0,True,ok,4973,4973
2861,101,10.100000000000001,23,215417.3854359,215417.3939398,8.025500021176413,8.503899996867403,4.642500018235296,2.0321999909356236,0.0,True,ok,4507,4507
2862,102,10.200000000000001,23,215417.418674,215417.4270062,7.669600017834455,8.332200028235093,4.2317000043112785,2.028899994911626,0.0,True,ok,4834,4834
2863,103,10.3,23,215417.4520961,215417.46062,7.9123000032268465,8.523900003638119,4.650499991839752,1.96460000006482,0.0,True,ok,4943,4943
2864,104,10.4,23,215417.4852144,215417.4939452,8.109299989882857,8.730800007469952,4.683399980422109,1.9327999907545745,0.0,True,ok,5082,5082
2865,105,10.5,23,215417.5184891,215417.527208,8.137300028465688,8.718900004168972,4.785900004208088,2.044900000328198,0.0,True,ok,4986,4986
2866,106,10.600000000000001,23,215417.5517154,215417.5600662,7.875900017097592,8.350799995241687,4.430900007719174,2.0186000037938356,0.0,True,ok,5037,5037
2867,107,10.700000000000001,23,215417.5852353,215417.593706,7.820099999662489,8.470700006000698,4.5649999810848385,1.9862000190187246,0.0,True,ok,5162,5162
2868,108,10.8,23,215417.6186968,215417.629569,9.69269999768585,10.872200015000999,6.296200008364394,2.1631999989040196,0.0,True,ok,4884,4884
2869,109,10.9,23,215417.6518796,215417.6604878,8.107799978461117,8.60820000525564,4.874699981883168,1.9688000029418617,0.0,True,ok,4890,4890
2870,110,11.0,23,215417.6851664,215417.6946576,9.008699998958036,9.49119997676462,4.754199995659292,2.9958999948576093,0.0,True,ok,4848,4848
2871,111,11.100000000000001,23,215417.7184063,215417.726859,7.93399999383837,8.452699985355139,4.805200005648658,1.8539000011514872,0.0,True,ok,5030,5030
2872,112,11.200000000000001,23,215417.7518463,215417.7605514,8.112199982861057,8.705099986400455,4.779299983056262,1.9889000104740262,0.0,True,ok,5114,5114
2873,113,11.3,23,215417.7853236,215417.7961665,10.085499990964308,10.842899995623156,6.447099993238226,2.28020001668483,0.0,True,ok,5293,5293
2874,114,11.4,23,215417.8185182,215417.8343393,14.365399983944371,15.821100008906797,10.770299995783716,2.2622999968007207,0.0,True,ok,5423,5423
2875,115,11.5,23,215417.8515214,215417.8608771,8.643500012112781,9.355699992738664,5.1457000081427395,2.203300013206899,0.0,True,ok,5340,5340
2876,116,11.600000000000001,23,215417.8849512,215417.8943087,8.604200003901497,9.357500006444752,4.802200011909008,2.191600011428818,0.0,True,ok,5279,5279
2877,117,11.700000000000001,23,215417.9186774,215417.9273663,7.984099996974692,8.688899979460984,4.497199988691136,2.1770999883301556,0.0,True,ok,5498,5498
2878,118,11.8,23,215417.9518093,215417.9606737,8.389800001168624,8.8644000061322,4.8448999878019094,2.2344000171869993,0.0,True,ok,5517,5517
2879,119,11.9,23,215417.9854797,215417.9946846,8.498900017002597,9.204900008626282,4.973600007360801,2.146199985872954,0.0,True,ok,5266,5266
2880,0,0.0,24,215418.020968,215418.0297677,8.229600003687665,8.799700008239597,4.739800002425909,2.2326000034809113,0.0,True,ok,4708,4708
2881,1,0.1,24,215418.0519737,215418.0606897,8.05110001238063,8.716000011190772,4.606500006048009,1.9639000238385051,0.0,True,ok,4681,4681
2882,2,0.2,24,215418.0852541,215418.0943051,7.761100016068667,9.05100000090897,4.65220000478439,1.8426000024192035,0.0,True,ok,4360,4360
2883,3,0.30000000000000004,24,215418.1188701,215418.1284645,8.458299998892471,9.594400005880743,4.822899994906038,2.3464000259991735,0.0,True,ok,4532,4532
2884,4,0.4,24,215418.1519689,215418.1608179,8.218100003432482,8.849000005284324,4.747900005895644,2.073100011330098,0.0,True,ok,4533,4533
2885,5,0.5,24,215418.1851412,215418.1940437,7.958200003486127,8.902500005206093,4.622800013748929,2.067099994746968,0.0,True,ok,4334,4334
2886,6,0.6000000000000001,24,215418.2186282,215418.2280929,8.94890000927262,9.464700007811189,4.7741000016685575,2.551500016124919,0.0,True,ok,4462,4462
2887,7,0.7000000000000001,24,215418.2521289,215418.2609468,8.11480000265874,8.817900001304224,4.785700002685189,2.0545999868772924,0.0,True,ok,4479,4479
2888,8,0.8,24,215418.28555,215418.2947658,8.063599991146475,9.215800004312769,4.712499998277053,2.070900023682043,0.0,True,ok,4534,4534
2889,9,0.9,24,215418.3188233,215418.3276116,8.173699985491112,8.788299979642034,4.743600002257153,2.1880000131204724,0.0,True,ok,4491,4491
2890,10,1.0,24,215418.3518219,215418.3612291,8.230500010540709,9.407200006535277,4.656199977034703,2.2273000213317573,0.0,True,ok,4600,4600
2891,11,1.1,24,215418.3850821,215418.3942004,8.427699998719618,9.118300018599257,4.738999996334314,2.200800023274496,0.0,True,ok,4781,4781
2892,12,1.2000000000000002,24,215418.4187113,215418.4298234,10.550999984843656,11.11209997907281,5.944700009422377,3.374199994141236,0.0,True,ok,5044,5044
2893,13,1.3,24,215418.4521611,215418.4614002,8.199500007322058,9.239100007107481,4.722000012407079,2.1262000082060695,0.0,True,ok,4620,4620
2894,14,1.4000000000000001,24,215418.4852914,215418.4941543,8.285799995064735,8.86289999471046,4.84929999220185,2.155599999241531,0.0,True,ok,4785,4785
2895,15,1.5,24,215418.5186184,215418.5275328,8.233100001234561,8.914400008507073,4.982999991625547,1.9603999971877784,0.0,True,ok,5045,5045
2896,16,1.6,24,215418.5516759,215418.5605206,8.335199992870912,8.844700001645833,4.809600010048598,2.2105999814812094,0.0,True,ok,5382,5382
2897,17,1.7000000000000002,24,215418.5854705,215418.5939762,7.9889000044204295,8.505700010573491,4.783799988217652,1.9091999856755137,0.0,True,ok,5312,5312
2898,18,1.8,24,215418.6186367,215418.6277041,8.653600001707673,9.06740000937134,5.27589998091571,2.0718000014312565,0.0,True,ok,5363,5363
2899,19,1.9000000000000001,24,215418.6521123,215418.6620385,8.94740002695471,9.926200000336394,5.253499984974042,2.3563000140711665,0.0,True,ok,5455,5455
2900,20,2.0,24,215418.6852001,215418.6945777,8.6466999782715,9.377599984873086,4.9925000057555735,2.335900004254654,0.0,True,ok,5508,5508
2901,21,2.1,24,215418.7186832,215418.7274542,8.3028000080958,8.771000022534281,4.8371000157203525,2.0178999984636903,0.0,True,ok,5300,5300
2902,22,2.2,24,215418.7518763,215418.7634213,10.886700008995831,11.545000015757978,6.9669999938923866,2.584200003184378,0.0,True,ok,5384,5384
2903,23,2.3000000000000003,24,215418.7856228,215418.7946145,8.620999986305833,8.99169998592697,5.041099997470155,2.1166999940760434,0.0,True,ok,5355,5355
2904,24,2.4000000000000004,24,215418.818675,215418.8275122,8.40219997917302,8.837200002744794,4.947600013110787,2.1741999953519553,33.052199985831976,True,ok,5072,5072
2905,25,2.5,24,215418.8520402,215418.8621753,9.695099986856803,10.135099990293384,6.13240001257509,2.311099990038201,0.0,True,ok,4851,4851
2906,26,2.6,24,215418.885058,215418.8951058,9.300900012021884,10.047799994936213,4.820899979677051,2.1050999930594116,0.0,True,ok,4933,4933
2907,27,2.7,24,215418.9184426,215418.9273076,8.352300006663427,8.865000010700896,4.820100002689287,2.2498999896924943,33.38459998485632,True,ok,4889,4889
2908,28,2.8000000000000003,24,215418.9520479,215418.9614825,8.409899979596958,9.434599982341751,5.003699974622577,2.144600002793595,0.0,True,ok,4508,4508
2909,29,2.9000000000000004,24,215418.9851483,215418.9943754,8.757200004765764,9.227100003045052,5.281599995214492,2.1566000068560243,0.0,True,ok,4516,4516
2910,30,3.0,24,215419.0187845,215419.0295452,9.314299997640774,10.760700009996071,4.980500001693144,3.090400015935302,0.0,True,ok,4326,4326
2911,31,3.1,24,215419.0518545,215419.0602554,7.844399980967864,8.400899998378009,4.751200001919642,1.867600018158555,0.0,True,ok,4407,4407
2912,32,3.2,24,215419.0854532,215419.0941921,7.889899978181347,8.738899981835857,4.693399998359382,1.9917000026907772,0.0,True,ok,4113,4113
2913,33,3.3000000000000003,24,215419.1187713,215419.1273759,8.094699995126575,8.604599977843463,4.862999980105087,1.99280001106672,0.0,True,ok,4211,4211
2914,34,3.4000000000000004,24,215419.1521092,215419.1612687,8.450499997707084,9.159500012174249,5.28340000892058,1.9844000053126365,0.0,True,ok,4198,4198
2915,35,3.5,24,215419.1852125,215419.1939666,8.217199996579438,8.754100010264665,4.893799981800839,2.1566000068560243,0.0,True,ok,4125,4125
2916,36,3.6,24,215419.2184732,215419.2278217,8.233100001234561,9.348500025225803,4.843100003199652,2.133400004822761,0.0,True,ok,4267,4267
2917,37,3.7,24,215419.2520604,215419.2637046,10.943299974314868,11.644199985312298,6.655200006207451,3.0731000006198883,33.587200014153495,True,ok,3805,3805
2918,38,3.8000000000000003,24,215419.2852637,215419.2941849,8.300300018163398,8.921200002077967,5.052200023783371,2.14389999746345,0.0,True,ok,3921,3921
2919,39,3.9000000000000004,24,215419.3184366,215419.3273415,8.434099989244714,8.904899994377047,5.151799996383488,2.13649999932386,0.0,True,ok,3864,3864
2920,40,4.0,24,215419.3519896,215419.3615613,9.09249999676831,9.571700007654727,5.910799984121695,1.9635000207927078,0.0,True,ok,3828,3828
2921,41,4.1000000000000005,24,215419.3854455,215419.3945341,8.490199979860336,9.088599996175617,4.892000026302412,2.278600004501641,33.45590000390075,True,ok,3659,3659
2922,42,4.2,24,215419.4185133,215419.4276575,8.440100005827844,9.144199982983992,4.805000004125759,2.2240000253077596,0.0,True,ok,3989,3989
2923,43,4.3,24,215419.4521846,215419.4609244,8.358099992619827,8.739799988688901,5.3419000178109854,1.9221999973524362,0.0,True,ok,4294,4294
2924,44,4.4,24,215419.4850539,215419.4941059,8.592300000600517,9.052000008523464,5.259500001557171,2.1330999734345824,0.0,True,ok,4623,4623
2925,45,4.5,24,215419.5186029,215419.527861,8.52360000135377,9.258100006263703,4.893599980277941,2.4442000139970332,0.0,True,ok,4708,4708
2926,46,4.6000000000000005,24,215419.5518384,215419.5617456,8.676099998410791,9.907200001180172,5.262999999104068,2.2133000020403415,0.0,True,ok,4834,4834
2927,47,4.7,24,215419.5851746,215419.593784,8.076700003584847,8.609399985289201,4.69520001206547,2.152200002456084,0.0,True,ok,4677,4677
2928,48,4.800000000000001,24,215419.6183589,215419.6266688,7.696299988310784,8.309899974847212,4.634800017811358,1.9090999849140644,0.0,True,ok,4591,4591
2929,49,4.9,24,215419.6518568,215419.6602053,7.730499986791983,8.348500006832182,4.665099986596033,1.8714000179897994,0.0,True,ok,4442,4442
2930,50,5.0,24,215419.6854631,215419.6942638,8.257399982539937,8.80069998675026,4.862900008447468,2.1991000103298575,0.0,True,ok,4408,4408
2931,51,5.1000000000000005,24,215419.7183854,215419.7270082,8.185599988792092,8.622800000011921,4.7688999911770225,2.181499992730096,0.0,True,ok,4418,4418
2932,52,5.2,24,215419.7517705,215419.7602884,7.995499996468425,8.517899987054989,4.758600000059232,2.070699993055314,0.0,True,ok,4600,4600
2933,53,5.300000000000001,24,215419.7853751,215419.7937312,7.952400017529726,8.356100006494671,4.792099993210286,1.949500001501292,0.0,True,ok,4489,4489
2934,54,5.4,24,215419.8188061,215419.827635,8.279999980004504,8.82889999775216,4.949099995428696,2.1643000072799623,0.0,True,ok,4625,4625
2935,55,5.5,24,215419.8519573,215419.8620289,9.582400001818314,10.071600001538172,6.261900009121746,2.1732999884989113,0.0,True,ok,4379,4379
2936,56,5.6000000000000005,24,215419.8853158,215419.8947423,8.128600020427257,9.426500007975847,5.030400003306568,1.9563999958336353,0.0,True,ok,4212,4212
2937,57,5.7,24,215419.9187635,215419.9276574,8.244600001489744,8.893899997929111,4.515800013905391,2.4979999870993197,0.0,True,ok,4229,4229
2938,58,5.800000000000001,24,215419.9517756,215419.9617005,9.451699996134266,9.924899990437552,6.0455999919213355,2.155599999241531,0.0,True,ok,4294,4294
2939,59,5.9,24,215419.9850896,215419.9940821,8.428300003288314,8.992499992018566,4.893200006335974,2.3384999949485064,33.31400000024587,True,ok,4337,4337
2940,60,6.0,24,215420.0190234,215420.0281752,8.323499991092831,9.15179998264648,4.942800005665049,2.16609999188222,0.0,True,ok,4334,4334
2941,61,6.1000000000000005,24,215420.0518469,215420.0626461,9.970200015231967,10.799200012115762,6.542399991303682,2.2487000096589327,0.0,True,ok,4169,4169
2942,62,6.2,24,215420.0849468,215420.0934561,8.024200011277571,8.509300008881837,4.803599993465468,2.039600018179044,0.0,True,ok,4172,4172
2943,63,6.300000000000001,24,215420.1187361,215420.1271175,7.837300014216453,8.38139999541454,4.673299990827218,2.03419997706078,0.0,True,ok,4147,4147
2944,64,6.4,24,215420.1517101,215420.1617974,9.44090000120923,10.087300004670396,6.00490000215359,2.038400009041652,0.0,True,ok,4178,4178
2945,65,6.5,24,215420.1853803,215420.1944704,8.070799987763166,9.090099978493527,4.870600008871406,1.898499991511926,0.0,True,ok,4169,4169
2946,66,6.6000000000000005,24,215420.2182779,215420.2270059,8.166399988112971,8.72799998614937,4.734799993457273,2.2354999964591116,0.0,True,ok,4168,4168
2947,67,6.7,24,215420.2520963,215420.2630211,9.743899980094284,10.924799978965893,6.202699994901195,2.353799995034933,0.0,True,ok,4086,4086
2948,68,6.800000000000001,24,215420.2852236,215420.2940558,8.25260000419803,8.832200022879988,4.854799975873902,2.122799982316792,0.0,True,ok,4379,4379
2949,69,6.9,24,215420.318705,215420.327454,8.031500008655712,8.74900000053458,4.791299987118691,2.0364999945741147,0.0,True,ok,4282,4282
2950,70,7.0,24,215420.3518836,215420.3631508,10.602499998640269,11.267199995927513,5.8889000210911036,3.314200002932921,0.0,True,ok,4247,4247
2951,71,7.1000000000000005,24,215420.3852815,215420.3940788,8.260599977802485,8.797299989964813,4.897699982393533,2.192500018281862,0.0,True,ok,4354,4354
2952,72,7.2,24,215420.4186351,215420.4269058,7.770700001856312,8.270699996501207,4.570999997667968,2.034100005403161,0.0,True,ok,4628,4628
2953,73,7.300000000000001,24,215420.4519277,215420.4622334,9.70600001164712,10.305700008757412,5.499000020790845,3.070699982345104,0.0,True,ok,4287,4287
2954,74,7.4,24,215420.4855101,215420.4946942,8.468499989248812,9.184099995763972,5.208900023717433,2.0326999947428703,0.0,True,ok,4455,4455
2955,75,7.5,24,215420.5185936,215420.5270976,8.027999982004985,8.503999997628853,4.863199981627986,1.9908999965991825,0.0,True,ok,4560,4560
2956,76,7.6000000000000005,24,215420.5520133,215420.5615182,9.000299993203953,9.504899993771687,4.858400003286079,2.3800000199116766,33.419700019294396,True,ok,4662,4662
2957,77,7.7,24,215420.585469,215420.594632,8.577800006605685,9.162999980617315,4.867300012847409,2.486300014425069,0.0,True,ok,4381,4381
2958,78,7.800000000000001,24,215420.6185773,215420.6290069,9.902699996018782,10.429600020870566,5.0360000168439,2.1302000095602125,0.0,True,ok,4350,4350
2959,79,7.9,24,215420.6520373,215420.6605685,7.950200000777841,8.53120000101626,4.718399984994903,2.056600002106279,0.0,True,ok,4058,4058
2960,80,8.0,24,215420.6854774,215420.6946013,8.442099991953,9.123900003032759,4.78109999676235,2.2572999878320843,0.0,True,ok,4074,4074
2961,81,8.1,24,215420.7186421,215420.7275486,8.170899993274361,8.906500006560236,4.866400005994365,2.1010999917052686,33.1646999984514,True,ok,4080,4080
2962,82,8.200000000000001,24,215420.7516636,215420.7610374,8.451799978502095,9.373799985041842,5.146600014995784,2.0391000143717974,0.0,True,ok,4288,4288
2963,83,8.3,24,215420.7852622,215420.7955093,9.660999989137053,10.247099999105558,6.434899987652898,2.0293999987188727,0.0,True,ok,4269,4269
2964,84,8.4,24,215420.818911,215420.8274957,8.071500022197142,8.584700000938028,4.89229999948293,2.036899997619912,0.0,True,ok,3996,3996
2965,85,8.5,24,215420.8519259,215420.8618644,9.458300017286092,9.93850000668317,5.265299987513572,2.247900003567338,0.0,True,ok,4318,4318
2966,86,8.6,24,215420.8850942,215420.8937479,8.149200002662838,8.653700002469122,4.653599986340851,2.0475999917834997,0.0,True,ok,4410,4410
2967,87,8.700000000000001,24,215420.9183191,215420.9270304,8.057600003667176,8.711300004506484,4.877900006249547,1.9992999732494354,0.0,True,ok,4345,4345
2968,88,8.8,24,215420.9520076,215420.9603703,7.881899975473061,8.362699998542666,4.748300008941442,1.9967000116594136,0.0,True,ok,3995,3995
2969,89,8.9,24,215420.9853957,215420.9943494,8.068499999353662,8.953699987614527,4.715799994301051,2.0401999936439097,0.0,True,ok,4114,4114
2970,90,9.0,24,215421.0185325,215421.0272223,8.110800001304597,8.689800015417859,4.747500002849847,2.067399997031316,0.0,True,ok,4407,4407
2971,91,9.1,24,215421.0516824,215421.0606089,8.446199994068593,8.926500013330951,4.937999998219311,2.2342000156641006,0.0,True,ok,4504,4504
2972,92,9.200000000000001,24,215421.0853192,215421.0944476,8.497699978761375,9.128399979090318,4.9866000190377235,2.3112999915611,0.0,True,ok,4602,4602
2973,93,9.3,24,215421.1186537,215421.1280656,7.999800000106916,9.411900013219565,4.669799993280321,2.056199999060482,0.0,True,ok,4719,4719
2974,94,9.4,24,215421.1518792,215421.1620951,9.727199998451397,10.215899994364008,6.1682000232394785,2.3495999921578914,33.22550002485514,True,ok,4623,4623
2975,95,9.5,24,215421.1852569,215421.194312,8.501800009980798,9.055100003024563,4.950200003804639,2.3181000142358243,0.0,True,ok,4555,4555
2976,96,9.600000000000001,24,215421.2186688,215421.227922,7.963699987158179,9.253199998056516,4.6335999795701355,2.1346999856177717,0.0,True,ok,4902,4902
2977,97,9.700000000000001,24,215421.2517706,215421.260387,8.100899984128773,8.616399980382994,4.8433000047225505,2.0309000101406127,0.0,True,ok,4793,4793
2978,98,9.8,24,215421.285246,215421.2937888,8.002399990800768,8.54279997292906,4.7799999883864075,1.9946999964304268,0.0,True,ok,4857,4857
2979,99,9.9,24,215421.3187606,215421.3278339,8.462199999485165,9.07329999608919,4.808400000911206,2.0853999885730445,0.0,True,ok,4985,4985
2980,100,10.0,24,215421.351958,215421.3611653,8.346400019945577,9.207299997797236,4.741300013847649,2.3363000073004514,0.0,True,ok,4973,4973
2981,101,10.100000000000001,24,215421.3849787,215421.3934353,7.972699997480959,8.456600015051663,4.774800006998703,1.9963000086136162,0.0,True,ok,4507,4507
2982,102,10.200000000000001,24,215421.4185691,215421.4283189,8.945500012487173,9.749799995915964,5.686999997124076,2.0129999902565032,0.0,True,ok,4834,4834
2983,103,10.3,24,215421.4519856,215421.4606351,8.106900000711903,8.64949999959208,4.757299990160391,2.065899985609576,0.0,True,ok,4943,4943
2984,104,10.4,24,215421.4848799,215421.495527,9.713099978398532,10.647099989000708,4.817900015041232,3.5982999834232032,0.0,True,ok,5082,5082
2985,105,10.5,24,215421.5185067,215421.5271863,8.106599998427555,8.679599995957687,4.762900003697723,2.0699000160675496,0.0,True,ok,4986,4986
2986,106,10.600000000000001,24,215421.551832,215421.5605026,8.094600023468956,8.670600014738739,4.764300014358014,2.0370999991428107,0.0,True,ok,5037,5037
2987,107,10.700000000000001,24,215421.5852979,215421.5940531,8.32210000953637,8.755200018640608,4.81669997680001,2.1231000137049705,0.0,True,ok,5162,5162
2988,108,10.8,24,215421.6182757,215421.627512,8.729099994525313,9.23630001489073,4.672799987019971,2.7162999904248863,0.0,True,ok,4884,4884
2989,109,10.9,24,215421.6520956,215421.6613836,8.652299991808832,9.288000001106411,5.441299988888204,1.9702000136021525,0.0,True,ok,4890,4890
2990,110,11.0,24,215421.6853157,215421.69417,8.418999990681186,8.854300016537309,5.072700005257502,2.147299994248897,0.0,True,ok,4848,4848
2991,111,11.100000000000001,24,215421.7185674,215421.7273596,8.077399979811162,8.792199980234727,4.821999988052994,2.0004000107292086,0.0,True,ok,5030,5030
2992,112,11.200000000000001,24,215421.7519979,215421.7606285,8.158099983120337,8.630600001197308,4.841699992539361,2.063699997961521,0.0,True,ok,5114,5114
2993,113,11.3,24,215421.785034,215421.7936505,8.034500002395362,8.616500010248274,4.678299999795854,2.066600020043552,0.0,True,ok,5293,5293
2994,114,11.4,24,215421.8187207,215421.8277543,8.57710000127554,9.033600013935938,5.022099998313934,2.1470000210683793,0.0,True,ok,5423,5423
2995,115,11.5,24,215421.8519355,215421.8613006,8.339799998793751,9.365100006107241,4.8368000134360045,2.194100001361221,0.0,True,ok,5340,5340
2996,116,11.600000000000001,24,215421.8851051,215421.8946412,8.399699989240617,9.536099998513237,4.952699993737042,2.1718000061810017,0.0,True,ok,5279,5279
2997,117,11.700000000000001,24,215421.9188253,215421.9287061,8.59040001523681,9.88080000388436,5.106600001454353,2.162900025723502,0.0,True,ok,5498,5498
2998,118,11.8,24,215421.951857,215421.9615543,9.232800017343834,9.697300003608689,5.851699999766424,2.072899980703369,0.0,True,ok,5517,5517
2999,119,11.9,24,215421.9855427,215421.9949257,8.193900022888556,9.38300002599135,4.676400014432147,2.2234999923966825,0.0,True,ok,5266,5266
3000,0,0.0,25,215422.0215056,215422.0310728,8.305399998789653,9.567200002493337,4.654899996239692,2.380499994615093,0.0,True,ok,4708,4708
3001,1,0.1,25,215422.0516913,215422.0604179,8.240099996328354,8.72660000459291,4.918400023598224,2.0380999776534736,0.0,True,ok,4681,4681
3002,2,0.2,25,215422.0852358,215422.0938194,7.8474000038113445,8.583599992562085,4.6941000036895275,1.9134999893140048,0.0,True,ok,4360,4360
3003,3,0.30000000000000004,25,215422.1183939,215422.126853,7.94429998495616,8.459100004984066,4.728800005977973,1.9801000016741455,0.0,True,ok,4532,4532
3004,4,0.4,25,215422.1518222,215422.1616306,8.942199987359345,9.808400005567819,5.797999998321757,1.9201000104658306,0.0,True,ok,4533,4533
3005,5,0.5,25,215422.1852356,215422.1941849,8.511199994245544,8.949300012318417,5.021500022849068,2.265499992063269,0.0,True,ok,4334,4334
3006,6,0.6000000000000001,25,215422.2183472,215422.2287005,9.867700020549819,10.353300021961331,4.642899992177263,3.9533000090159476,0.0,True,ok,4462,4462
3007,7,0.7000000000000001,25,215422.252074,215422.2617723,8.624799986137077,9.698300011223182,5.413400009274483,1.9828000222332776,0.0,True,ok,4479,4479
3008,8,0.8,25,215422.2854022,215422.2941648,7.960199989611283,8.762599987676367,4.682099999627098,1.8583000055514276,0.0,True,ok,4534,4534
3009,9,0.9,25,215422.3185413,215422.3281023,9.122899995418265,9.561000013491139,5.19739999435842,2.683800004888326,0.0,True,ok,4491,4491
3010,10,1.0,25,215422.3516585,215422.3617435,9.628300002077594,10.084999987157062,6.326300004730001,2.017199993133545,0.0,True,ok,4600,4600
3011,11,1.1,25,215422.3853558,215422.3938382,7.935000001452863,8.482399978674948,4.6793000074103475,1.9601999956648797,0.0,True,ok,4781,4781
3012,12,1.2000000000000002,25,215422.4187796,215422.4278189,8.348400006070733,9.03929999913089,4.996399977244437,2.01500000548549,0.0,True,ok,5044,5044
3013,13,1.3,25,215422.4523913,215422.4634854,10.63209999119863,11.09409998753108,6.47170000593178,2.3233000247273594,0.0,True,ok,4620,4620
3014,14,1.4000000000000001,25,215422.4850688,215422.4951813,9.647700004279613,10.112500021932647,6.163799989735708,2.1684000093955547,0.0,True,ok,4785,4785
3015,15,1.5,25,215422.5185691,215422.5277306,8.462600002530962,9.161499998299405,4.87150001572445,2.053400006843731,0.0,True,ok,5045,5045
3016,16,1.6,25,215422.551912,215422.5616271,9.257400000933558,9.715099993627518,5.440000008093193,2.1834000071976334,0.0,True,ok,5382,5382
3017,17,1.7000000000000002,25,215422.5854597,215422.5950324,8.688199974130839,9.57269998616539,4.852999991271645,2.449699997669086,0.0,True,ok,5312,5312
3018,18,1.8,25,215422.618562,215422.6270654,8.147200016537681,8.503400022163987,4.812799976207316,1.8604000215418637,0.0,True,ok,5363,5363
3019,19,1.9000000000000001,25,215422.6518588,215422.6624858,10.167500004172325,10.627000010572374,6.50280000991188,2.129500004230067,0.0,True,ok,5455,5455
3020,20,2.0,25,215422.6855505,215422.6950626,8.66729998961091,9.512099990388379,4.944500018609688,2.3573999933432788,0.0,True,ok,5508,5508
3021,21,2.1,25,215422.7185322,215422.7285428,9.155300009297207,10.010600002715364,4.982499987818301,2.497300010873005,0.0,True,ok,5300,5300
3022,22,2.2,25,215422.7518981,215422.7608702,8.228199993027374,8.972100011305884,4.651299997931346,2.1964999905321747,0.0,True,ok,5384,5384
3023,23,2.3000000000000003,25,215422.7851548,215422.7941001,8.501700009219348,8.945300010964274,4.7286999761126935,2.3939000093378127,0.0,True,ok,5355,5355
3024,24,2.4000000000000004,25,215422.8184561,215422.8276665,8.76369999605231,9.210399992298335,5.136899999342859,2.135099988663569,0.0,True,ok,5072,5072
3025,25,2.5,25,215422.8521047,215422.8623917,9.843600011663511,10.287000011885539,6.343599990941584,2.178700000513345,0.0,True,ok,4851,4851
3026,26,2.6,25,215422.8852938,215422.8949977,8.56660000863485,9.703899995656684,5.111300008138642,2.080299978842959,0.0,True,ok,4933,4933
3027,27,2.7,25,215422.918705,215422.9276371,8.37399999727495,8.932099997764453,4.98410000000149,2.0438999927137047,0.0,True,ok,4889,4889
3028,28,2.8000000000000003,25,215422.9516224,215422.9611177,8.923200017306954,9.495300007984042,4.7688999911770225,2.8150999860372394,0.0,True,ok,4508,4508
3029,29,2.9000000000000004,25,215422.9851418,215422.9943003,8.282299997517839,9.158500004559755,4.909699986455962,2.0283000194467604,0.0,True,ok,4516,4516
3030,30,3.0,25,215423.0183112,215423.0273395,8.355099998880178,9.028300002682954,4.976900003384799,2.0653000101447105,0.0,True,ok,4326,4326
3031,31,3.1,25,215423.052078,215423.061008,8.29089997569099,8.929999981774017,4.772400017827749,2.028599992627278,0.0,True,ok,4407,4407
3032,32,3.2,25,215423.0852702,215423.093833,7.908899977337569,8.562799979699776,4.734400019515306,1.9193000043742359,0.0,True,ok,4113,4113
3033,33,3.3000000000000003,25,215423.1185404,215423.1286012,8.860500005539507,10.060800006613135,5.680800008121878,1.8984000198543072,0.0,True,ok,4211,4211
3034,34,3.4000000000000004,25,215423.1521511,215423.1609796,7.77399999788031,8.828500023810193,4.4661000138148665,1.9674999930430204,33.610699989367276,True,ok,4198,4198
3035,35,3.5,25,215423.1853576,215423.1941807,8.41849998687394,8.823099982691929,4.945800028508529,2.2032999841030687,0.0,True,ok,4125,4125
3036,36,3.6,25,215423.2185542,215423.2278827,8.23030000901781,9.328500018455088,4.960799997206777,2.0337000023573637,0.0,True,ok,4267,4267
3037,37,3.7,25,215423.2522888,215423.2619082,9.143899980699643,9.619399992516264,5.856000003404915,2.0195000106468797,0.0,True,ok,3805,3805
3038,38,3.8000000000000003,25,215423.2850673,215423.294067,8.548000012524426,8.999700017739087,4.944199987221509,2.143399993656203,0.0,True,ok,3921,3921
3039,39,3.9000000000000004,25,215423.3183594,215423.3278228,9.004999999888241,9.463399997912347,4.864399990765378,2.8525000088848174,0.0,True,ok,3864,3864
3040,40,4.0,25,215423.3521864,215423.3617169,8.951700001489371,9.530499984975904,5.840099998749793,1.8980000168085098,0.0,True,ok,3828,3828
3041,41,4.1000000000000005,25,215423.3850873,215423.3937891,8.05390000459738,8.701799990376458,4.692099988460541,2.0183000015094876,0.0,True,ok,3659,3659
3042,42,4.2,25,215423.418705,215423.427326,8.13699999707751,8.621000015409663,4.589499993016943,2.2834000119473785,33.61769998446107,True,ok,3989,3989
3043,43,4.3,25,215423.4518634,215423.4616165,9.403399977600202,9.753099991939962,6.022599991410971,2.107000007526949,0.0,True,ok,4294,4294
3044,44,4.4,25,215423.4851989,215423.4944506,8.771299995714799,9.251700015738606,4.972099995939061,2.464400022290647,0.0,True,ok,4623,4623
